车辆类型,排放类型,speed_kmh,acceleration_m/s2,排放因子_g/s
小轿车,PM2.5,126,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,127,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,128,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,129,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,130,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,131,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,132,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,133,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,134,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,135,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,136,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,137,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,138,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,139,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,140,-0.199999999999999,4.72152777777778e-05
小轿车,PM2.5,0,-0.0999999999999996,1.59176111111111e-05
小轿车,PM2.5,1,-0.0999999999999996,1.59176111111111e-05
小轿车,PM2.5,2,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,3,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,4,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,5,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,6,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,7,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,8,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,9,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,10,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,11,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,12,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,13,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,14,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,15,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,16,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,17,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,18,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,19,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,20,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,21,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,22,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,23,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,24,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,25,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,26,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,27,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,28,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,29,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,30,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,31,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,32,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,33,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,34,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,35,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,36,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,37,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,38,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,39,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,40,-0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,41,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,42,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,43,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,44,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,45,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,46,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,47,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,48,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,49,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,50,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,51,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,52,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,53,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,54,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,55,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,56,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,57,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,58,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,59,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,60,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,61,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,62,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,63,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,64,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,65,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,66,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,67,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,68,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,69,-0.0999999999999996,4.02361111111111e-05
小轿车,PM2.5,70,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,71,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,72,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,73,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,74,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,75,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,76,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,77,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,78,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,79,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,80,-0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,81,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,82,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,83,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,84,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,85,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,86,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,87,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,88,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,89,-0.0999999999999996,4.15525e-05
小轿车,PM2.5,90,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,91,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,92,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,93,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,94,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,95,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,96,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,97,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,98,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,99,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,100,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,101,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,102,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,103,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,104,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,105,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,106,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,107,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,108,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,109,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,110,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,111,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,112,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,113,-0.0999999999999996,6.15644444444445e-05
小轿车,PM2.5,114,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,115,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,116,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,117,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,118,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,119,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,120,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,121,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,122,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,123,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,124,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,125,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,126,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,127,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,128,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,129,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,130,-0.0999999999999996,4.72152777777778e-05
小轿车,PM2.5,131,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,132,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,133,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,134,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,135,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,136,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,137,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,138,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,139,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,140,-0.0999999999999996,0.0001156161111111
小轿车,PM2.5,0,0.0,1.59176111111111e-05
小轿车,PM2.5,1,0.0,1.59176111111111e-05
小轿车,PM2.5,2,0.0,1.66197777777778e-05
小轿车,PM2.5,3,0.0,1.66197777777778e-05
小轿车,PM2.5,4,0.0,1.66197777777778e-05
小轿车,PM2.5,5,0.0,1.66197777777778e-05
小轿车,PM2.5,6,0.0,1.66197777777778e-05
小轿车,PM2.5,7,0.0,1.66197777777778e-05
小轿车,PM2.5,8,0.0,1.66197777777778e-05
小轿车,PM2.5,9,0.0,1.66197777777778e-05
小轿车,PM2.5,10,0.0,1.66197777777778e-05
小轿车,PM2.5,11,0.0,1.66197777777778e-05
小轿车,PM2.5,12,0.0,1.66197777777778e-05
小轿车,PM2.5,13,0.0,1.66197777777778e-05
小轿车,PM2.5,14,0.0,1.66197777777778e-05
小轿车,PM2.5,15,0.0,1.66197777777778e-05
小轿车,PM2.5,16,0.0,1.66197777777778e-05
小轿车,PM2.5,17,0.0,1.66197777777778e-05
小轿车,PM2.5,18,0.0,1.66197777777778e-05
小轿车,PM2.5,19,0.0,1.66197777777778e-05
小轿车,PM2.5,20,0.0,1.66197777777778e-05
小轿车,PM2.5,21,0.0,1.66197777777778e-05
小轿车,PM2.5,22,0.0,1.66197777777778e-05
小轿车,PM2.5,23,0.0,1.66197777777778e-05
小轿车,PM2.5,24,0.0,1.66197777777778e-05
小轿车,PM2.5,25,0.0,1.66197777777778e-05
小轿车,PM2.5,26,0.0,1.66197777777778e-05
小轿车,PM2.5,27,0.0,1.66197777777778e-05
小轿车,PM2.5,28,0.0,1.66197777777778e-05
小轿车,PM2.5,29,0.0,1.66197777777778e-05
小轿车,PM2.5,30,0.0,1.66197777777778e-05
小轿车,PM2.5,31,0.0,1.66197777777778e-05
小轿车,PM2.5,32,0.0,1.66197777777778e-05
小轿车,PM2.5,33,0.0,1.66197777777778e-05
小轿车,PM2.5,34,0.0,1.66197777777778e-05
小轿车,PM2.5,35,0.0,1.66197777777778e-05
小轿车,PM2.5,36,0.0,1.66197777777778e-05
小轿车,PM2.5,37,0.0,1.66197777777778e-05
小轿车,PM2.5,38,0.0,1.66197777777778e-05
小轿车,PM2.5,39,0.0,1.66197777777778e-05
小轿车,PM2.5,40,0.0,1.66197777777778e-05
小轿车,PM2.5,41,0.0,4.02361111111111e-05
小轿车,PM2.5,42,0.0,4.02361111111111e-05
小轿车,PM2.5,43,0.0,4.02361111111111e-05
小轿车,PM2.5,44,0.0,4.02361111111111e-05
小轿车,PM2.5,45,0.0,4.02361111111111e-05
小轿车,PM2.5,46,0.0,4.02361111111111e-05
小轿车,PM2.5,47,0.0,4.02361111111111e-05
小轿车,PM2.5,48,0.0,4.02361111111111e-05
小轿车,PM2.5,49,0.0,4.02361111111111e-05
小轿车,PM2.5,50,0.0,4.02361111111111e-05
小轿车,PM2.5,51,0.0,4.02361111111111e-05
小轿车,PM2.5,52,0.0,4.02361111111111e-05
小轿车,PM2.5,53,0.0,4.02361111111111e-05
小轿车,PM2.5,54,0.0,2.90511111111111e-05
小轿车,PM2.5,55,0.0,2.90511111111111e-05
小轿车,PM2.5,56,0.0,2.90511111111111e-05
小轿车,PM2.5,57,0.0,2.90511111111111e-05
小轿车,PM2.5,58,0.0,2.90511111111111e-05
小轿车,PM2.5,59,0.0,2.90511111111111e-05
小轿车,PM2.5,60,0.0,2.90511111111111e-05
小轿车,PM2.5,61,0.0,2.90511111111111e-05
小轿车,PM2.5,62,0.0,2.90511111111111e-05
小轿车,PM2.5,63,0.0,2.90511111111111e-05
小轿车,PM2.5,64,0.0,2.90511111111111e-05
小轿车,PM2.5,65,0.0,2.90511111111111e-05
小轿车,PM2.5,66,0.0,2.90511111111111e-05
小轿车,PM2.5,67,0.0,2.90511111111111e-05
小轿车,PM2.5,68,0.0,2.90511111111111e-05
小轿车,PM2.5,69,0.0,2.90511111111111e-05
小轿车,PM2.5,70,0.0,2.90511111111111e-05
小轿车,PM2.5,71,0.0,2.90511111111111e-05
小轿车,PM2.5,72,0.0,2.90511111111111e-05
小轿车,PM2.5,73,0.0,2.90511111111111e-05
小轿车,PM2.5,74,0.0,2.90511111111111e-05
小轿车,PM2.5,75,0.0,2.90511111111111e-05
小轿车,PM2.5,76,0.0,2.90511111111111e-05
小轿车,PM2.5,77,0.0,3.19858333333333e-05
小轿车,PM2.5,78,0.0,3.19858333333333e-05
小轿车,PM2.5,79,0.0,3.19858333333333e-05
小轿车,PM2.5,80,0.0,3.19858333333333e-05
小轿车,PM2.5,81,0.0,6.15644444444445e-05
小轿车,PM2.5,82,0.0,6.15644444444445e-05
小轿车,PM2.5,83,0.0,6.15644444444445e-05
小轿车,PM2.5,84,0.0,6.15644444444445e-05
小轿车,PM2.5,85,0.0,6.15644444444445e-05
小轿车,PM2.5,86,0.0,6.15644444444445e-05
小轿车,PM2.5,87,0.0,6.15644444444445e-05
小轿车,PM2.5,88,0.0,6.15644444444445e-05
小轿车,PM2.5,89,0.0,6.15644444444445e-05
小轿车,PM2.5,90,0.0,6.15644444444445e-05
小轿车,PM2.5,91,0.0,6.15644444444445e-05
小轿车,PM2.5,92,0.0,6.15644444444445e-05
小轿车,PM2.5,93,0.0,6.15644444444445e-05
小轿车,PM2.5,94,0.0,6.15644444444445e-05
小轿车,PM2.5,95,0.0,6.15644444444445e-05
小轿车,PM2.5,96,0.0,6.15644444444445e-05
小轿车,PM2.5,97,0.0,6.15644444444445e-05
小轿车,PM2.5,98,0.0,6.15644444444445e-05
小轿车,PM2.5,99,0.0,6.15644444444445e-05
小轿车,PM2.5,100,0.0,6.15644444444445e-05
小轿车,PM2.5,101,0.0,6.15644444444445e-05
小轿车,PM2.5,102,0.0,6.15644444444445e-05
小轿车,PM2.5,103,0.0,6.15644444444445e-05
小轿车,PM2.5,104,0.0,4.72152777777778e-05
小轿车,PM2.5,105,0.0,4.72152777777778e-05
小轿车,PM2.5,106,0.0,4.72152777777778e-05
小轿车,PM2.5,107,0.0,4.72152777777778e-05
小轿车,PM2.5,108,0.0,4.72152777777778e-05
小轿车,PM2.5,109,0.0,4.72152777777778e-05
小轿车,PM2.5,110,0.0,4.72152777777778e-05
小轿车,PM2.5,111,0.0,4.72152777777778e-05
小轿车,PM2.5,112,0.0,4.72152777777778e-05
小轿车,PM2.5,113,0.0,4.72152777777778e-05
小轿车,PM2.5,114,0.0,4.72152777777778e-05
小轿车,PM2.5,115,0.0,4.72152777777778e-05
小轿车,PM2.5,116,0.0,4.72152777777778e-05
小轿车,PM2.5,117,0.0,4.72152777777778e-05
小轿车,PM2.5,118,0.0,4.72152777777778e-05
小轿车,PM2.5,119,0.0,4.72152777777778e-05
小轿车,PM2.5,120,0.0,4.72152777777778e-05
小轿车,PM2.5,121,0.0,4.72152777777778e-05
小轿车,PM2.5,122,0.0,0.0001156161111111
小轿车,PM2.5,123,0.0,0.0001156161111111
小轿车,PM2.5,124,0.0,0.0001156161111111
小轿车,PM2.5,125,0.0,0.0001156161111111
小轿车,PM2.5,126,0.0,0.0001156161111111
小轿车,PM2.5,127,0.0,0.0001156161111111
小轿车,PM2.5,128,0.0,0.0001156161111111
小轿车,PM2.5,129,0.0,0.0001156161111111
小轿车,PM2.5,130,0.0,0.0001156161111111
小轿车,PM2.5,131,0.0,0.0001156161111111
小轿车,PM2.5,132,0.0,0.0001156161111111
小轿车,PM2.5,133,0.0,0.0001156161111111
小轿车,PM2.5,134,0.0,0.0001156161111111
小轿车,PM2.5,135,0.0,0.0001156161111111
小轿车,PM2.5,136,0.0,0.0001156161111111
小轿车,PM2.5,137,0.0,0.0002434763888888
小轿车,PM2.5,138,0.0,0.0002434763888888
小轿车,PM2.5,139,0.0,0.0002434763888888
小轿车,PM2.5,140,0.0,0.0002434763888888
小轿车,PM2.5,0,0.0999999999999996,1.59176111111111e-05
小轿车,PM2.5,1,0.0999999999999996,1.59176111111111e-05
小轿车,PM2.5,2,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,3,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,4,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,5,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,6,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,7,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,8,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,9,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,10,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,11,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,12,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,13,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,14,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,15,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,16,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,17,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,18,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,19,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,20,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,21,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,22,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,23,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,24,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,25,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,26,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,27,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,28,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,29,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,30,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,31,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,32,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,33,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,34,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,35,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,36,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,37,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,38,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,39,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,40,0.0999999999999996,1.66197777777778e-05
小轿车,PM2.5,41,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,42,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,43,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,44,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,45,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,46,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,47,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,48,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,49,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,50,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,51,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,52,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,53,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,54,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,55,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,56,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,57,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,58,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,59,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,60,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,61,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,62,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,63,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,64,0.0999999999999996,2.90511111111111e-05
小轿车,PM2.5,65,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,66,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,67,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,68,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,69,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,70,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,71,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,72,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,73,0.0999999999999996,3.19858333333333e-05
小轿车,PM2.5,74,0.0999999999999996,3.19858333333333e-05
